customer_id,age,tenure_months,region,income,number_of_products,complaint_count,churned
71421249,47.0,62,England - South West,21600.0,1.0,0,no
31822604,54.0,23,england - london,30000.0,1.0,0,No
25564365,18.0,29,England - North West,26000.0,3.0,0,No
14579185,19.0,0,Scotland,17000.0,1.0,0,No
49175159,51.0,52,England - West Midlands,30300.0,1.0,1,No
33104779,34.0,33,Scotland,41500.0,1.0,1,No
37695089,82.0,97,England - London,,4.0,2,No
69238984,34.0,8,England - South West," 51,000 ",2.0,0,No
63084222,50.0,50,England - North West,28000.0,2.0,0,No
72362648,64.0,62,England - West Midlands,14800.0,3.0,0,No
78817868,46.0,54,Scotland,36300.0,1.0,0,No
86797862,35.0,29,England - Yorkshire and Humber,18300.0,1.0,0,No
18398477,42.0,49,England - West Midlands,38200.0,2.0,0,No
75311262,42.0,32,England - South East,31700.0,2.0,0,No
54346265,40.0,44,Scotland,30500.0,1.0,0,Yes
29176358,46.0,39,England - West Midlands,28900.0,2.0,1,No
36098338,22.0,20,England - Yorkshire and Humber,12200.0,1.0,0,No
59693596,65.0,96,England - Yorkshire and Humber,31800.0,2.0,0,No
86617453,18.0,3,England - North East,38600.0,2.0,0,No
80223823,35.0,49,England - London,48300.0,2.0,1,No
37823980,59.0,45,WALES,35100.0,3.0,0,No
37551836,50.0,20,England - South West,74600.0,3.0,0,No
60469241,21.0,0,Wales,,1.0,1,No
77235484,61.0,25,England - North West,,2.0,0,No
32304445,61.0,56,England - West Midlands,49200.0,3.0,0,No
98074631,45.0,3,England - West Midlands,13900.0,1.0,0,No
83536798,32.0,14,England - West Midlands,36200.0,2.0,1,No
71434248,19.0,0,England - London,49200.0,1.0,3,No
98242354,31.0,39,England - North East,77600.0,3.0,0,No
39342131,48.0,32,England - West Midlands,53200.0,3.0,2,No
92918738,42.0,56,England - South West,26100.0,1.0,4,No
39426759,18.0,26,Yorks & Humber,44500.0,1.0,1,No
34181069,36.0,37,England - South East,57100.0,3.0,0,No
92137851,50.0,43,England - Yorkshire and Humber,36800.0,1.0,0,Yes
15429649,54.0,68,England - Yorkshire and Humber,29900.0,2.0,0,NO
31922918,43.0,33,England - South East,32200.0,3.0,0,No
36079641,53.0,70,Northern Ireland,18200.0,2.0,0,No
54553532,40.0,21,England - London,51600.0,2.0,0,No
87430261,46.0,52,England - South East,29100.0,1.0,1,Yes
62019191,43.0,81,England - North West,50800.0,3.0,0,No
91493750,61.0,87,England - West Midlands,,3.0,1,No
18674725,73.0,90,Wales,12000.0,2.0,0,No
98652922,33.0,23,England - North East,52100.0,1.0,0,No
84341302,25.0,27,Scotland,26700.0,3.0,1,No
89878493,24.0,42,England - South West,13900.0,2.0,1,No
51253622,36.0,32,England - London," 55,100 ",2.0,1,No
76505180,28.0,29,England - North West,51900.0,3.0,0,No
97945241,57.0,36,Scotland,24700.0,2.0,0,No
14037753,28.0,10,England - London,,1.0,2,No
89922157,71.0,67,England - North West,22400.0,3.0,0,No
90603816,62.0,60,Wales,13400.0,1.0,0,Yes
84151536,59.0,85, England - North West ,17800.0,1.0,2,No
35437968,41.0,8,England - London,69200.0,1.0,0,No
19822465,58.0,101,England - South West,30300.0,2.0,0,No
37725371,39.0,17,,77500.0,1.0,0,No
57917691,51.0,93,England - North East,61500.0,4.0,0,No
96642892,56.0,96,Scotland,54300.0,4.0,0,No
46643286,60.0,98,England - London," 19,400 ",1.0,0,No
10149457,19.0,0,England - North West,24700.0,1.0,2,No
96428553,37.0,22,Scotland,26100.0,1.0,1,Yes
54713539,52.0,33,England - North West,21500.0,2.0,0,No
72266090,55.0,37,England - London,145500.0,3.0,0,No
51021140,59.0,70,Northern Ireland,30400.0,2.0,0,No
94115491,63.0,65,England - West Midlands,36400.0,1.0,0,No
22621759,40.0,44,England - London,28800.0,2.0,1,No
60508614,28.0,8,England - North West,19400.0,1.0,0,Yes
85640374,59.0,47,England - North West," 32,300 ",2.0,0,No
30814469,30.0,25,England - North East,25100.0,1.0,0,NO
96454784,43.0,31,England - South East,62100.0,3.0,0,No
34026551,56.0,53,,42400.0,2.0,1,No
33823566,60.0,58,England - North West,32300.0,2.0,0,No
25865753,56.0,18,England - West Midlands,34600.0,2.0,0,No
93962785,27.0,17,england - london,58000.0,2.0,2,No
73087840,33.0,19,England - North West,24600.0,2.0,1,No
68994668,61.0,60,Scotland,74000.0,4.0,0,No
29721316,27.0,68,England - South West,31800.0,1.0,1,Yes
21612315,37.0,18,England - London,74700.0,2.0,1,No
92891459,49.0,64,Wales,38400.0,3.0,2,No
44362223,18.0,0,England - South East,31700.0,2.0,1,No
48803395,37.0,54,England - NW,55300.0,4.0,1,No
24454829,59.0,82,England - London,72700.0,3.0,0,No
76437242,24.0,0,England - South East,,1.0,1,No
24897114,59.0,19,Wales,50300.0,2.0,1,No
45017757,33.0,37,England - Yorkshire and Humber,,1.0,1,No
76510611,62.0,93,England - West Midlands,40000.0,4.0,1,No
52847032,38.0,11,England - Yorkshire and Humber,25000.0,2.0,0,No
25677466,34.0,18,Northern Ireland,40300.0,2.0,0,No
45854145,45.0,67,England - London,78700.0,3.0,1,No
89394433,42.0,16,,33200.0,1.0,1,No
57764618,19.0,14,England - South East,54000.0,3.0,1,No
77976760,36.0,41,England - North West,97700.0,3.0,0,No
63763455,38.0,58,England - South East,67200.0,4.0,0,No
21341940,38.0,0,England - North West,40600.0,1.0,2,Yes
84285880,44.0,28,England - South East,13400.0,1.0,0,No
15680404,37.0,47,England - North East,23400.0,3.0,0,No
84029394,28.0,1,England - South West,50700.0,1.0,1,Yes
65325613,51.0,46,Wales,30200.0,3.0,0,No
21499829,50.0,44,Scotland," 70,100 ",3.0,0,No
57790791,59.0,93,England - South East,56400.0,4.0,0,No
20309373,52.0,103,England - Yorkshire and Humber,48600.0,3.0,0,No
23338084,24.0,29,England - North West,24100.0,2.0,0,No
80255063,63.0,56,England - North East,19800.0,2.0,0,No
47651442,29.0,48,England - Yorkshire and Humber,31800.0,4.0,0,No
86180408,41.0,18,England - North West,40500.0,3.0,0,No
28672839,52.0,76,north west,61300.0,3.0,0,No
88647024,56.0,79,Northern Ireland,37200.0,4.0,0,No
41470151,43.0,37,England - South East,51500.0,2.0,0,No
87469766,59.0,28,Northern Ireland,42200.0,3.0,1,No
15845128,40.0,32, England - London ,55500.0,2.0,0,No
39685942,,64,England - Yorkshire and Humber,48600.0,3.0,0,No
26318770,87.0,132,England - North East,51400.0,4.0,0,No
74758660,54.0,59,England - West Midlands,37300.0,1.0,1,Yes
28392259,43.0,42,England - London,40200.0,2.0,0,No
33185498,45.0,55, England - South East ,53800.0,4.0,0,No
51007176,31.0,38,England - North West,59800.0,3.0,0,No
56734169,44.0,35,England - West Midlands,27000.0,1.0,0,No
75342646,65.0,22,,23000.0,1.0,1,Yes
40426940,34.0,12,England - North East,34400.0,2.0,0,No
35819935,27.0,26,WALES,36300.0,3.0,0,No
57825660,23.0,14,England - Yorkshire and Humber,20700.0,2.0,0,No
84942226,26.0,50,SCOTLAND,35600.0,2.0,1,No
47614265,60.0,83,England - London,40100.0,2.0,0,No
35564156,55.0,66,Scotland,31800.0,2.0,1,No
35166985,26.0,6,England - London,24700.0,1.0,0,No
48925615,30.0,0,England - North West,26600.0,2.0,0,No
93242425,18.0,0,England - South East," 34,700 ",1.0,2,No
33420528,49.0,65,Northern Ireland,44000.0,1.0,1,No
58753903,42.0,60,England - South East,82600.0,2.0,1,No
99892750,,58,Northern Ireland,53700.0,1.0,0,No
88901164,55.0,53,England - North West,19500.0,3.0,0,No
66617423,52.0,81,England - South East,43800.0,1.0,0,No
54353266,69.0,68,yorkshire,23500.0,1.0,0,NO
40453428,54.0,29,Scotland,20700.0,1.0,1,No
26865646,70.0,59,England - South West,33200.0,3.0,0,No
93708641,75.0,74,England - South East,65400.0,4.0,0,No
65787897,41.0,38,England - Yorkshire and Humber,69500.0,3.0,0,No
20413049,57.0,25,England - North East,35600.0,2.0,0,No
47863132,60.0,55,England - North East,27700.0,2.0,0,No
66500979,44.0,59,England - London,65400.0,1.0,0,No
83844156,29.0,45,Scotland,34200.0,2.0,0,No
68747675,32.0,24,England - North West,46100.0,2.0,0,Yes
38938231,27.0,11,England - South East,67600.0,3.0,0,No
50342304,60.0,106,Scotland,26800.0,4.0,1,No
31771131,48.0,48,England - Yorkshire and Humber,22200.0,3.0,1,No
34665646,25.0,0,England - North East,55000.0,1.0,0,No
87561764,66.0,33,England - London,46400.0,4.0,0,No
22572293,47.0,73,England - South West,37800.0,3.0,1,No
54273080,31.0,0,Scotland,120900.0,1.0,2,No
10731199,,98,England - West Midlands,37000.0,2.0,0,No
20205286,40.0,32,England - Yorkshire and Humber,24500.0,1.0,0,No
87191255,31.0,6,England - South East,35000.0,1.0,2,No
14127121,27.0,23,England - South West,,1.0,0,No
49127463,39.0,22,England - South East,40300.0,3.0,1,No
17773534,72.0,119,Scotland,54600.0,2.0,0,No
22712932,44.0,57,England - Yorkshire and Humber,24800.0,4.0,0,No
94832909,53.0,59, England - London ,54000.0,1.0,1,No
64967259,48.0,0,England - London,,1.0,1,No
37125787,54.0,53,England - West Midlands,34900.0,2.0,0,No
90853240,20.0,17,Wales,50000.0,1.0,2,No
84796303,39.0,22,England - London,25500.0,1.0,1,No
76127326,45.0,76,England - South East,41600.0,2.0,0,No
22619516,34.0,36,England - London,55400.0,3.0,0,No
52037472,36.0,58,England - South East,,4.0,0, No 
47328635,54.0,48,England - North West,19800.0,2.0,1,No
97041034,38.0,34,England - South West,24800.0,1.0,1,No
24014876,23.0,28,England - North West,16900.0,1.0,1,No
24512362,44.0,43,England - Yorkshire and Humber,12000.0,1.0,1,No
16222568,43.0,13,Scotland,12900.0,2.0,0,No
19657888,63.0,61,England - North West,12400.0,1.0,0,No
35595080,48.0,24,England - South West,129800.0,3.0,0,No
16523055,32.0,25,England - London,27600.0,1.0,1,No
31648633,24.0,17,northern ireland,21200.0,1.0,0,No
38861252,41.0,56,England - South East,118600.0,7.0,0,No
91682856,34.0,72,England - London,20400.0,2.0,0,No
29927685,47.0,79,England - Yorkshire and Humber,46000.0,3.0,1,No
39322674,49.0,32,England - North West,61100.0,3.0,0,No
24704875,46.0,26,England - West Midlands,-36800.0,2.0,0,No
55474080,44.0,26,England - North West,19300.0,1.0,0,No
26074157,24.0,29,England - North East,-22600.0,2.0,1,No
77095344,39.0,12,Northern Ireland,42800.0,1.0,1,No
74964083,59.0,76,England - London,27300.0,2.0,0,No
92118439,39.0,51,England - Yorkshire and Humber,22500.0,2.0,2,No
25916122,39.0,37,England - West Midlands," 60,000 ",4.0,0,No
69027735,68.0,117,,57900.0,4.0,0,No
76002341,49.0,90,England - West Midlands,32700.0,3.0,0,No
23154936,35.0,32,Scotland,33100.0,2.0,0,No
59894556,49.0,36,England - Yorkshire and Humber,37800.0,1.0,0,No
81538266,35.0,40,England - North West,18000.0,3.0,0,No
79905873,35.0,34,England - West Midlands,17900.0,1.0,0,No
17005296,31.0,38,England - West Midlands,,2.0,0,No
38443060,56.0,74,England - North West,35800.0,3.0,0,No
65493474,49.0,22,England - West Midlands,19900.0,3.0,0,no
36219069,37.0,20,Northern Ireland,18100.0,1.0,1,No
63509075,59.0,62,England - London,53800.0,4.0,0,No
87828107,62.0,87,Northern Ireland,30900.0,4.0,0,No
37422177,69.0,113,England - London,32900.0,2.0,1,Yes
76292153,77.0,66,England - Yorkshire and Humber,28900.0,1.0,0,No
24699246,61.0,69,England - Yorkshire and Humber,72400.0,2.0,1,No
48051942,69.0,155,England - North West,51700.0,3.0,0,No
64754214,37.0,0,England - London,54700.0,2.0,0,No
10775550,61.0,99,England - Yorkshire and Humber,39100.0,3.0,0,No
79685617,60.0,115,Wales,63600.0,4.0,0,No
15514812,46.0,57,Wales,69500.0,4.0,2,No
80884811,38.0,47,England - London,74000.0,1.0,0,No
27144466,43.0,0,England - North West,20300.0,2.0,0,No
73410374,45.0,45,England - London,70400.0,1.0,1,No
49838758,40.0,37,Northern Ireland,17100.0,1.0,0,No
98803545,56.0,100,England - South West,27900.0,1.0,1,No
70203673,43.0,54, England - South East ,33400.0,2.0,0,No
12000966,52.0,32,England - South East,27100.0,1.0,0,No
97358012,47.0,54,England - North West,38300.0,3.0,0,No
42729332,37.0,38,England - London,72300.0,3.0,0,No
80676607,39.0,48,England - London,85300.0,2.0,0,No
15609256,54.0,78,England - London,115300.0,4.0,0,No
15313414,46.0,70,Scotland,14600.0,1.0,0,No
69397650,46.0,57,England - West Midlands,37100.0,1.0,0,No
89569483,29.0,19,England - London,44200.0,2.0,1,No
38111463,40.0,50,England - South West,26200.0,2.0,0,No
38840646,71.0,44,Scotland,47400.0,2.0,2,No
48361827,59.0,78,England - Yorkshire and Humber,33000.0,2.0,0,No
83908520,43.0,37,England - London,29100.0,2.0,0,No
20058335,43.0,30,England - London,36200.0,3.0,0,No
39976914,40.0,16,England - London,44600.0,2.0,0,No
54819647,60.0,47,England - Yorkshire and Humber,27400.0,2.0,0,No
40815287,24.0,25,England - Yorkshire and Humber,52700.0,2.0,1,No
76468952,43.0,0,England - London,46600.0,1.0,0,No
37074502,21.0,41,England - North East,44400.0,1.0,0,No
19107235,40.0,27,England - Yorkshire and Humber,15100.0,3.0,0,No
49038416,36.0,8,England - North East,19700.0,1.0,0,Yes
64647607,53.0,71,England - North East,24200.0,2.0,0,No
24893331,44.0,26,England - South West,46800.0,3.0,0,No
71067453,38.0,39,England - South East,44900.0,1.0,0,No
42608196,52.0,54,England - South West,58400.0,1.0,1,No
97133642,42.0,48,England - Yorkshire and Humber,68300.0,3.0,0,N
37780533,35.0,0,England - Yorkshire and Humber,23300.0,1.0,0,No
74158786,65.0,92,England - North West,39100.0,4.0,0,No
63900074,56.0,43,England - London,39400.0,1.0,0,No
46761706,54.0,47,England - London,52900.0,2.0,0,No
92129421,42.0,78,England - Yorkshire and Humber,59800.0,3.0,0,No
94972828,55.0,18,England - South East,63500.0,1.0,0,No
61916043,30.0,3,Scotland,17800.0,,0,No
33927021,31.0,32,England - North West,34900.0,1.0,1,Yes
98619306,36.0,20,England - West Midlands,21700.0,2.0,0,No
13525146,42.0,42,north east,69700.0,3.0,0,No
59782815,43.0,24,Northern Ireland,37100.0,1.0,0,No
90035921,59.0,26,England - Yorkshire and Humber,17400.0,2.0,0,No
22578543,44.0,42,England - Yorkshire and Humber,36000.0,1.0,0,No
81424771,46.0,54,England - London,61900.0,1.0,2,No
28547734,33.0,37,England - West Midlands,,2.0,0,No
95978030,35.0,36,England - Yorkshire and Humber,14700.0,2.0,0,No
28211735,53.0,13,England - London,49800.0,3.0,0,Yes
17224925,28.0,42,England - South West,20600.0,2.0,0,No
20085937,53.0,60, Northern Ireland ,60200.0,4.0,0,No
55749677,24.0,2,England - North East,44100.0,1.0,0,No
23268043,41.0,45, England - South East ,40800.0,3.0,0,Yes
73520135,18.0,22,England - North West,15700.0,2.0,1,No
71202541,42.0,55,England - South West,40600.0,2.0,0,no
55259227,20.0,30,England - South East,40300.0,2.0,0,No
21984961,42.0,36,England - North East,53200.0,1.0,1,No
25281681,66.0,35,yorkshire,39000.0,2.0,0,No
15150636,59.0,92,England - South East,72200.0,3.0,0,No
46281422,63.0,75,England - North West,28100.0,1.0,0,No
41322145,18.0,0,England - London,,1.0,0,No
36422014,18.0,21,England - Yorkshire and Humber,25900.0,1.0,0,No
62354731,56.0,48,England - South East,29500.0,1.0,1,Yes
92885469,28.0,0,Scotland,38600.0,1.0,0,Yes
18163075,45.0,48,Northern Ireland,48700.0,2.0,1,No
48776167,70.0,85,England - North West,32800.0,2.0,0,No
18648309,21.0,0,England - North East,25300.0,1.0,3,Yes
86660741,53.0,0,England - London,31600.0,1.0,0,No
45764155,61.0,61,Northern Ireland,29600.0,2.0,0,No
58811072,40.0,38,England - North West,27100.0,1.0,0,No
62412470,51.0,50,England - London,43300.0,3.0,0,No
41310330,20.0,0,England - South West,22400.0,2.0,1,No
95275387,35.0,34,Scotland,31300.0,1.0,1,Yes
21355270,29.0,12,England - Yorkshire and Humber,,1.0,1,No
19961931,48.0,34,England - South West,35000.0,2.0,0,No
16003405,41.0,30,England - West Midlands,45500.0,1.0,0,No
55625600,44.0,54,Wales,20500.0,2.0,0,No
97759415,50.0,59, England - London ,44400.0,2.0,0,No
48263179,32.0,35,England - North West,19300.0,1.0,2,No
23856290,35.0,0,England - Yorkshire and Humber,48700.0,1.0,0,No
45234761,18.0,14,England - Yorkshire and Humber,,1.0,0,No
25899823,18.0,14,England - West Midlands,49500.0,2.0,1,No
66602172,53.0,48,England - Yorkshire and Humber,39200.0,2.0,0,No
58555381,50.0,98,England - West Midlands,53900.0,3.0,1,No
98008849,44.0,64,wales,26000.0,1.0,0,No
89916229,32.0,33,England - South East,28800.0,1.0,0,Yes
27332633,35.0,49,England - London,33300.0,1.0,1,No
96617588,54.0,11,England - Yorkshire and Humber,46600.0,1.0,1,No
84216080,52.0,88,England - South West,134200.0,4.0,0,No
47638160,51.0,34,England - Yorkshire and Humber,58500.0,2.0,0,No
68031893,28.0,0,England - Yorkshire and Humber,64800.0,1.0,1,No
78675991,18.0,0,England - West Midlands,32800.0,1.0,1,No
98932144,45.0,63,England - South East,19400.0,2.0,0,No
85705373,19.0,0,England - London,39500.0,1.0,1,No
61404030,51.0,54,England - London,73100.0,2.0,1,No
57575194,60.0,88,England - South East,58600.0,2.0,0,No
51202511,54.0,68, England - Yorkshire and Humber ,23200.0,1.0,1,Yes
37693266,45.0,46,England - West Midlands,49300.0,2.0,0,No
22036732,64.0,71,England - South East,48300.0,3.0,0,No
82893210,26.0,29,England - Yorkshire and Humber,40300.0,1.0,0,No
48707680,41.0,66,Scotland,33900.0,1.0,2,Yes
62667124,37.0,37,England - London,38600.0,1.0,1,No
61183929,27.0,5,England - North West,61500.0,3.0,1,No
59344403,49.0,91,england - london,30100.0,2.0,0,No
19415014,36.0,0,England - South West,,1.0,0,no
64216475,49.0,47,England - London,46000.0,4.0,0,No
90370355,18.0,0,England - North East,12600.0,1.0,0,Yes
64745971,36.0,45,England - South East,47900.0,3.0,1,Yes
48969207,35.0,29,England - London,87600.0,5.0,0,No
94482606,38.0,30,England - North West,51300.0,1.0,0,No
63834845,20.0,23,England - London,35200.0,1.0,0,No
53935464,38.0,28,Wales,34100.0,2.0,0,No
73736267,104.0,95,England - South East,28800.0,2.0,0,No
28131252,46.0,88,England - London,80500.0,4.0,0,No
86544979,30.0,11,Scotland,27000.0,1.0,0,No
17813712,68.0,117,England - London,55000.0,2.0,0,No
20393589,61.0,87,England - London,80700.0,,0,No
79437798,64.0,46,England - West Midlands,26700.0,3.0,0,no
54513596,53.0,33,England - Yorkshire and Humber,21200.0,2.0,0,No
12268425,71.0,98,England - West Midlands,28400.0,2.0,0,No
79653948,56.0,52,SCOTLAND,58000.0,2.0,0, No 
59059348,50.0,26,England - South East,43100.0,1.0,0,No
51558627,44.0,21,England - London,88400.0,2.0,0,No
96679469,18.0,33,England - Yorkshire and Humber,52500.0,3.0,0,No
87706320,74.0,102,England - North West,19900.0,2.0,0,No
72774418,18.0,21,England - London,29600.0,1.0,1,No
57088205,44.0,44,England - South West,26300.0,2.0,0,Yes
29972694,18.0,1,England - South East,20000.0,1.0,0,No
30402026,28.0,52,England - South East,105500.0,3.0,0,No
40025973,59.0,41,England - London,60900.0,2.0,1,No
34888006,58.0,71,England - West Midlands,53800.0,2.0,0,No
62239216,18.0,3,England - Yorkshire and Humber,22000.0,2.0,0,No
74052684,18.0,0,England - South East,20000.0,1.0,0,Yes
77207609,58.0,58,England - North West,32800.0,4.0,2,No
49571159,28.0,37,England - South East,22400.0,2.0,0,No
72078299,55.0,15,England - North West,46000.0,2.0,0,No
14065435,31.0,8,Wales," 57,800 ",2.0,0,No
62043678,37.0,9,England - West Midlands,58900.0,3.0,0,No
56361495,35.0,28,England - London,60100.0,3.0,0,No
53405029,47.0,65, England - London ," 62,100 ",2.0,0,No
45362280,54.0,66,England - London,74700.0,2.0,1,No
78224137,54.0,66,England - North West,20800.0,3.0,0,No
95727710,48.0,37,west midlands,34400.0,2.0,0,No
92950367,42.0,43,England - North West,51000.0,4.0,1,No
31279883,66.0,101,England - North West,25700.0,4.0,0,No
78097852,47.0,55,England - South East,29200.0,2.0,0,No
10051130,20.0,10,Scotland,19700.0,2.0,1,No
17734678,39.0,37,England - North West,56000.0,4.0,0,No
95835064,60.0,51,west midlands,29600.0,4.0,0,No
20379088,44.0,66,England - North West,64100.0,1.0,2,No
81644049,55.0,79,England - Yorkshire and Humber," 54,700 ",1.0,0,No
25871583,29.0,1,England - West Midlands,39500.0,1.0,0,No
91266987,37.0,9,England - South West,41700.0,2.0,0,N
58963407,,56,England - South West,33800.0,2.0,1,No
66842128,54.0,36,England - South West,51400.0,2.0,1,No
50679438,34.0,7,yorkshire,33200.0,1.0,0,Yes
39717630,23.0,14,England - London,49700.0,2.0,0,No
89657449,40.0,10,England - South West,26900.0,2.0,0,No
95086613,37.0,74,England - South East,72500.0,1.0,0,No
60747237,34.0,48,England - South East,148100.0,5.0,0,No
55884167,45.0,68,England - West Midlands,50800.0,2.0,1,No
57789096,36.0,4,south west,38800.0,1.0,0,No
64461831,45.0,33,England - Yorkshire and Humber,90800.0,3.0,0,No
84584520,72.0,70,England - North West,28300.0,2.0,1,No
40316546,40.0,42,Scotland,26000.0,1.0,0,No
37452043,33.0,17,England - North West,53600.0,3.0,0,Yes
